CustomerId,Frequency,Monetary_Sum,Monetary_Mean,Monetary_Std,Monetary_Min,Monetary_Max,Fraud_Count,First_Transaction_Date,Last_Transaction_Date,Recency,Tenure_Days,Frequency_Daily,Monetary_CV,Fraud_Rate,Monetary_Range,Avg_Txn_Value,is_high_risk_rule,is_high_risk
CustomerId_3236,1,500.0,500.0,0.0,500.0,500.0,0,2018-11-19 10:49:46+00:00,2018-11-19 10:49:46+00:00,2752,1,1.0,0.0,0.0,0.0,500.0,1,1
CustomerId_3238,40,33004.0,825.1,1194.01,-496.0,5000.0,0,2018-11-17 15:19:28+00:00,2019-01-01 21:06:29+00:00,2708,45,0.8888888888888888,1.4471094395259854,0.0,5496.0,825.1,0,0
CustomerId_324,1,1000.0,1000.0,0.0,1000.0,1000.0,0,2018-12-07 15:20:12+00:00,2018-12-07 15:20:12+00:00,2733,1,1.0,0.0,0.0,0.0,1000.0,0,0
CustomerId_3241,25,73940.0,2957.6,4361.35,-225.0,15000.0,0,2018-11-17 14:35:06+00:00,2018-12-28 09:54:27+00:00,2713,40,0.625,1.4746246952006274,0.0,15225.0,2957.6,0,0
CustomerId_3242,5,19000.0,3800.0,6685.81,-5000.0,10000.0,0,2018-12-28 19:46:19+00:00,2018-12-28 19:51:21+00:00,2712,1,5.0,1.7594236837475203,0.0,15000.0,3800.0,0,0
CustomerId_3243,34,64338.0,1892.29,5645.49,-462.0,33000.0,0,2018-11-21 15:36:17+00:00,2018-12-29 14:44:54+00:00,2711,37,0.918918918918919,2.98341691654904,0.0,33462.0,1892.2941176470588,0,0
CustomerId_3245,7,19000.0,2714.29,5559.21,-5000.0,10000.0,0,2018-12-28 11:27:06+00:00,2018-12-28 11:33:37+00:00,2713,1,7.0,2.0481267653610606,0.0,15000.0,2714.285714285714,0,0
CustomerId_3246,9,11344.0,1260.44,2290.18,-1000.0,5000.0,0,2018-11-29 08:32:34+00:00,2018-12-05 13:59:08+00:00,2735,6,1.5,1.8169686761631103,0.0,6000.0,1260.4444444444443,0,0
CustomerId_3247,7,4900.0,700.0,512.35,-50.0,1000.0,0,2018-11-16 06:58:56+00:00,2018-11-27 11:39:31+00:00,2744,11,0.6363636363636364,0.7319285703829592,0.0,1050.0,700.0,0,0
CustomerId_3250,26,19400.0,746.15,1154.83,-200.0,4000.0,0,2018-11-17 08:02:05+00:00,2018-12-22 10:59:58+00:00,2719,35,0.7428571428571429,1.5477182851333935,0.0,4200.0,746.1538461538462,0,0
CustomerId_3253,3,975.0,325.0,303.11,-25.0,500.0,0,2018-12-13 01:56:29+00:00,2018-12-21 08:41:59+00:00,2720,8,0.375,0.9326461509764734,0.0,525.0,325.0,1,1
CustomerId_3254,1,2000.0,2000.0,0.0,2000.0,2000.0,0,2018-11-19 05:08:08+00:00,2018-11-19 05:08:08+00:00,2752,1,1.0,0.0,0.0,0.0,2000.0,0,0
CustomerId_3256,1,500.0,500.0,0.0,500.0,500.0,0,2018-12-07 13:31:11+00:00,2018-12-07 13:31:11+00:00,2733,1,1.0,0.0,0.0,0.0,500.0,1,1
CustomerId_3257,13,52000.0,4000.0,8568.45,-5000.0,20000.0,0,2018-12-07 08:00:24+00:00,2018-12-28 13:43:19+00:00,2712,21,0.6190476190476191,2.142112499464472,0.0,25000.0,4000.0,0,0
CustomerId_3258,5,394000.0,78800.0,81515.03,-5000.0,160000.0,0,2018-12-13 05:28:18+00:00,2018-12-13 09:03:24+00:00,2728,1,5.0,1.0344546954183444,0.0,165000.0,78800.0,0,0
CustomerId_3259,6,19000.0,3166.67,7626.71,-5000.0,10000.0,0,2018-12-28 21:09:24+00:00,2018-12-28 21:15:34+00:00,2712,1,6.0,2.408432200889757,0.0,15000.0,3166.6666666666665,0,0
CustomerId_3261,5,19200.0,3840.0,6732.24,-5000.0,10100.0,0,2018-12-28 12:36:29+00:00,2018-12-28 12:40:59+00:00,2712,1,5.0,1.7531874995434409,0.0,15100.0,3840.0,0,0
CustomerId_3262,6,4470.0,745.0,695.75,-20.0,1500.0,0,2018-11-28 08:43:02+00:00,2018-12-04 16:22:42+00:00,2736,6,1.0,0.9338926161961172,0.0,1520.0,745.0,0,0
CustomerId_3263,5,19000.0,3800.0,6685.81,-5000.0,10000.0,0,2018-12-28 09:56:46+00:00,2018-12-28 10:22:35+00:00,2713,1,5.0,1.7594236837475203,0.0,15000.0,3800.0,0,0
CustomerId_3265,320,413469.25,1292.09,5228.55,-1000.0,50223.0,0,2018-12-18 12:03:00+00:00,2019-01-02 11:33:43+00:00,2708,14,22.857142857142858,4.046583439198057,0.0,51223.0,1292.09140625,0,0
CustomerId_3266,6,29000.0,4833.33,6493.59,-5000.0,10000.0,0,2018-11-30 20:02:32+00:00,2018-11-30 20:25:17+00:00,2740,1,6.0,1.343502305585693,0.0,15000.0,4833.333333333333,0,0
CustomerId_3267,7,19000.0,2714.29,5559.21,-5000.0,10000.0,0,2018-12-21 07:55:16+00:00,2018-12-21 08:03:23+00:00,2720,1,7.0,2.0481267653610606,0.0,15000.0,2714.285714285714,0,0
CustomerId_327,1,500.0,500.0,0.0,500.0,500.0,0,2018-12-23 03:20:02+00:00,2018-12-23 03:20:02+00:00,2718,1,1.0,0.0,0.0,0.0,500.0,1,1
CustomerId_3271,1,10080.0,10080.0,0.0,10080.0,10080.0,0,2018-12-21 05:40:53+00:00,2018-12-21 05:40:53+00:00,2720,1,1.0,0.0,0.0,0.0,10080.0,0,0
CustomerId_3272,25,57110.0,2284.4,9118.48,-18.0,46000.0,0,2018-12-06 06:27:09+00:00,2018-12-26 10:08:31+00:00,2715,20,1.25,3.991630185610388,0.0,46018.0,2284.4,0,0
CustomerId_3274,1,1000.0,1000.0,0.0,1000.0,1000.0,0,2018-12-17 09:35:18+00:00,2018-12-17 09:35:18+00:00,2724,1,1.0,0.0,0.0,0.0,1000.0,0,0
CustomerId_3275,6,19000.0,3166.67,6104.64,-5000.0,10000.0,0,2018-12-28 10:46:27+00:00,2018-12-28 10:51:21+00:00,2713,1,6.0,1.9277790227817304,0.0,15000.0,3166.6666666666665,0,0
CustomerId_3276,40,19860.0,496.5,528.82,-60.0,1200.0,0,2018-11-20 06:02:37+00:00,2019-01-02 17:23:24+00:00,2707,43,0.9302325581395348,1.065095667542607,0.0,1260.0,496.5,0,0
CustomerId_3279,5,117995.0,23599.0,24328.2,-1005.0,50000.0,0,2018-11-21 15:15:31+00:00,2019-01-03 12:42:27+00:00,2706,42,0.119047619047619,1.030899614346756,0.0,51005.0,23599.0,0,0
CustomerId_328,66,71017.25,1076.02,3511.89,-5000.0,25000.0,0,2018-11-15 06:31:35+00:00,2018-11-25 14:56:40+00:00,2745,10,6.6,3.2637776219180146,0.0,30000.0,1076.0189393939395,0,0
CustomerId_3280,6,3610.0,601.67,745.7,-75.0,1500.0,0,2018-11-18 06:45:49+00:00,2018-12-09 19:40:01+00:00,2731,21,0.2857142857142857,1.239383713265771,0.0,1575.0,601.6666666666666,0,0
CustomerId_3282,1,1000.0,1000.0,0.0,1000.0,1000.0,0,2018-11-15 12:49:10+00:00,2018-11-15 12:49:10+00:00,2755,1,1.0,0.0,0.0,0.0,1000.0,0,0
CustomerId_3285,5,19000.0,3800.0,6685.81,-5000.0,10000.0,0,2018-12-28 16:46:15+00:00,2018-12-28 16:52:04+00:00,2712,1,5.0,1.7594236837475203,0.0,15000.0,3800.0,0,0
CustomerId_3287,3,3750.0,1250.0,3269.17,-1000.0,5000.0,0,2018-12-17 09:14:58+00:00,2018-12-17 09:15:26+00:00,2724,1,3.0,2.615335997907731,0.0,6000.0,1250.0,0,0
CustomerId_329,4,5700.0,1425.0,1818.65,-150.0,3000.0,0,2018-11-27 12:35:09+00:00,2018-11-27 16:09:43+00:00,2743,1,4.0,1.2762456131394768,0.0,3150.0,1425.0,0,0
CustomerId_3290,10,32678.0,3267.8,5779.0,-5000.0,12000.0,0,2018-11-23 09:43:18+00:00,2018-11-27 12:45:18+00:00,2743,4,2.5,1.768468081960809,0.0,17000.0,3267.8,0,0
CustomerId_3291,3,18356.0,6118.67,12022.91,-1000.0,20000.0,0,2018-12-20 18:18:35+00:00,2018-12-20 18:20:17+00:00,2720,1,3.0,1.96495480194798,0.0,21000.0,6118.666666666667,0,0
CustomerId_3292,8,4350.0,543.75,519.92,-50.0,1000.0,0,2018-12-08 02:06:54+00:00,2019-01-02 16:28:03+00:00,2707,25,0.32,0.956174710885196,0.0,1050.0,543.75,0,0
CustomerId_3293,2,17000.0,8500.0,4949.75,5000.0,12000.0,0,2018-12-12 14:55:08+00:00,2018-12-12 17:46:18+00:00,2728,1,2.0,0.582323529343256,0.0,7000.0,8500.0,0,0
CustomerId_3295,1,800.0,800.0,0.0,800.0,800.0,0,2018-12-11 15:11:50+00:00,2018-12-11 15:11:50+00:00,2729,1,1.0,0.0,0.0,0.0,800.0,1,1
CustomerId_3297,5,19000.0,3800.0,6685.81,-5000.0,10000.0,0,2018-12-28 16:02:16+00:00,2018-12-28 16:05:32+00:00,2712,1,5.0,1.7594236837475203,0.0,15000.0,3800.0,0,0
CustomerId_3299,12,178495.0,14874.58,28986.11,-5000.0,100000.0,0,2018-12-20 11:49:44+00:00,2019-01-02 05:17:49+00:00,2708,12,1.0,1.9487010724370903,0.0,105000.0,14874.583333333334,0,0
CustomerId_3301,3,-510.0,-170.0,762.69,-1000.0,500.0,0,2018-12-23 00:59:44+00:00,2018-12-23 01:00:51+00:00,2718,1,3.0,-4.48641179109654,0.0,1500.0,-170.0,1,1
CustomerId_3303,6,24878.0,4146.33,6700.51,-2000.0,15000.0,0,2018-12-18 14:35:43+00:00,2018-12-18 15:36:34+00:00,2722,1,6.0,1.616009820343289,0.0,17000.0,4146.333333333333,0,0
CustomerId_3306,1,1000.0,1000.0,0.0,1000.0,1000.0,0,2018-12-18 22:03:30+00:00,2018-12-18 22:03:30+00:00,2722,1,1.0,0.0,0.0,0.0,1000.0,0,0
CustomerId_3307,29,52010.0,1793.45,4157.5,-5000.0,12000.0,0,2018-11-16 15:08:01+00:00,2018-12-23 16:00:56+00:00,2717,37,0.7837837837837838,2.31815773937486,0.0,17000.0,1793.448275862069,0,0
CustomerId_331,5,6140.0,1228.0,3272.33,-1000.0,7000.0,0,2018-12-27 06:35:08+00:00,2018-12-29 20:41:39+00:00,2711,2,2.5,2.664763841478205,0.0,8000.0,1228.0,0,0
CustomerId_3311,6,19000.0,3166.67,7626.71,-5000.0,10000.0,0,2018-12-21 15:49:15+00:00,2018-12-21 15:54:09+00:00,2719,1,6.0,2.408432200889757,0.0,15000.0,3166.6666666666665,0,0
CustomerId_3313,3,3900.0,1300.0,3235.74,-1000.0,5000.0,0,2018-12-18 18:35:18+00:00,2018-12-18 18:35:58+00:00,2722,1,3.0,2.48903076731613,0.0,6000.0,1300.0,0,0
CustomerId_3315,1,23400.0,23400.0,0.0,23400.0,23400.0,0,2018-11-28 05:13:37+00:00,2018-11-28 05:13:37+00:00,2743,1,1.0,0.0,0.0,0.0,23400.0,0,0
CustomerId_3327,1,10000.0,10000.0,0.0,10000.0,10000.0,0,2018-12-11 08:44:23+00:00,2018-12-11 08:44:23+00:00,2730,1,1.0,0.0,0.0,0.0,10000.0,0,0
CustomerId_3330,89,1441911.0,16201.25,65287.37,-21000.0,420000.0,0,2018-11-16 08:42:39+00:00,2019-01-02 13:41:44+00:00,2707,47,1.893617021276596,4.02977362832931,0.0,441000.0,16201.247191011236,0,0
CustomerId_3331,3,25000.0,8333.33,19731.53,-5000.0,31000.0,0,2018-12-17 14:39:39+00:00,2018-12-17 14:40:25+00:00,2723,1,3.0,2.3677845468296845,0.0,36000.0,8333.333333333334,0,0
CustomerId_3332,11,33159.0,3014.45,8315.99,-392.0,28000.0,0,2018-11-19 18:22:19+00:00,2018-12-14 11:40:53+00:00,2727,24,0.4583333333333333,2.758708884619513,0.0,28392.0,3014.454545454545,0,0
CustomerId_3333,1,2000.0,2000.0,0.0,2000.0,2000.0,0,2019-01-01 12:13:47+00:00,2019-01-01 12:13:47+00:00,2709,1,1.0,0.0,0.0,0.0,2000.0,0,0
CustomerId_3334,13,9233.0,710.23,393.24,-55.0,1100.0,0,2018-11-21 08:57:53+00:00,2018-12-23 18:29:00+00:00,2717,32,0.40625,0.5536797930900134,0.0,1155.0,710.2307692307693,0,0
CustomerId_334,33,200000.0,6060.61,9323.09,-5000.0,20700.0,0,2018-11-16 04:55:25+00:00,2018-12-14 13:33:40+00:00,2726,28,1.1785714285714286,1.5383088498454267,0.0,25700.0,6060.606060606061,0,0
CustomerId_3340,2,4504.0,2252.0,3886.26,-496.0,5000.0,0,2018-12-19 17:52:48+00:00,2018-12-19 17:53:06+00:00,2721,1,2.0,1.7256927168180762,0.0,5496.0,2252.0,0,0
CustomerId_3349,10,22856.0,2285.6,4765.91,-5000.0,11000.0,0,2018-11-27 18:17:33+00:00,2018-12-17 17:54:55+00:00,2723,19,0.5263157894736842,2.0851898835819087,0.0,16000.0,2285.6,0,0
CustomerId_335,62,645735.25,10415.08,28245.35,-5000.0,137000.0,0,2018-11-16 08:44:11+00:00,2019-01-01 09:57:42+00:00,2709,46,1.3478260869565215,2.71196668650534,0.0,142000.0,10415.084677419354,0,0
CustomerId_3352,5,19000.0,3800.0,6685.81,-5000.0,10000.0,0,2018-12-28 06:30:05+00:00,2018-12-28 06:33:10+00:00,2713,1,5.0,1.7594236837475203,0.0,15000.0,3800.0,0,0
CustomerId_3353,108,129270.0,1196.94,2108.19,-1000.0,13000.0,0,2018-11-19 14:47:33+00:00,2019-01-02 17:07:01+00:00,2707,44,2.4545454545454546,1.7613163552380933,0.0,14000.0,1196.9444444444443,0,0
CustomerId_3354,3,8800.0,2933.33,6132.97,-1000.0,10000.0,0,2018-12-31 19:51:31+00:00,2018-12-31 19:52:13+00:00,2709,1,3.0,2.0907876024549616,0.0,11000.0,2933.333333333333,0,0
CustomerId_3360,6,19000.0,3166.67,7626.71,-5000.0,10000.0,0,2018-12-28 16:18:24+00:00,2018-12-28 16:23:22+00:00,2712,1,6.0,2.408432200889757,0.0,15000.0,3166.6666666666665,0,0
CustomerId_3363,7,14160.5,2022.93,2261.02,-250.0,5000.0,0,2018-12-08 20:28:58+00:00,2018-12-31 20:12:50+00:00,2709,22,0.3181818181818182,1.117695619167398,0.0,5250.0,2022.9285714285716,0,0
CustomerId_3366,1,15000.0,15000.0,0.0,15000.0,15000.0,0,2018-12-21 15:55:46+00:00,2018-12-21 15:55:46+00:00,2719,1,1.0,0.0,0.0,0.0,15000.0,0,0
CustomerId_337,7,192400.0,27485.71,36288.45,-1000.0,100000.0,0,2018-11-30 10:56:46+00:00,2019-01-01 07:55:52+00:00,2709,31,0.2258064516129032,1.3202660582055086,0.0,101000.0,27485.714285714286,0,0
CustomerId_3371,191,763292.48,3996.3,9632.53,-6000.0,100000.0,0,2018-11-16 06:28:09+00:00,2019-01-03 15:41:52+00:00,2706,48,3.9791666666666665,2.4103620843254108,0.0,106000.0,3996.295706806283,0,0
CustomerId_3373,12,32000.0,2666.67,5484.74,-5000.0,15000.0,0,2018-11-29 06:04:54+00:00,2018-12-19 16:40:16+00:00,2721,20,0.6,2.056774928260049,0.0,20000.0,2666.6666666666665,0,0
CustomerId_3374,43,143208.0,3330.42,6979.65,-5000.0,35000.0,0,2018-11-24 08:45:27+00:00,2019-01-03 12:37:36+00:00,2706,40,1.075,2.095726664476034,0.0,40000.0,3330.4186046511627,0,0
CustomerId_3375,1,300.0,300.0,0.0,300.0,300.0,0,2019-01-02 12:34:58+00:00,2019-01-02 12:34:58+00:00,2707,1,1.0,0.0,0.0,0.0,300.0,1,1
CustomerId_3376,2,2000.0,1000.0,0.0,1000.0,1000.0,0,2018-12-03 18:47:38+00:00,2018-12-07 13:20:30+00:00,2733,3,0.6666666666666666,0.0,0.0,0.0,1000.0,0,0
CustomerId_3377,5,1950.0,390.0,900.28,-1000.0,1000.0,0,2018-11-20 08:34:56+00:00,2018-12-01 08:47:02+00:00,2740,11,0.4545454545454545,2.308410250491256,0.0,2000.0,390.0,0,0
CustomerId_3378,1,80000.0,80000.0,0.0,80000.0,80000.0,0,2018-12-10 15:46:58+00:00,2018-12-10 15:46:58+00:00,2730,1,1.0,0.0,0.0,0.0,80000.0,0,0
CustomerId_3379,18,16100.0,894.44,1420.84,-1000.0,5000.0,0,2018-12-19 15:55:53+00:00,2018-12-28 14:11:58+00:00,2712,8,2.25,1.5885246617005897,0.0,6000.0,894.4444444444445,0,0
CustomerId_3385,17,210178.0,12363.41,8486.79,-5000.0,20000.0,0,2018-11-16 16:13:47+00:00,2018-12-15 07:15:47+00:00,2726,28,0.6071428571428571,0.6864441120462361,0.0,25000.0,12363.411764705885,0,0
CustomerId_3386,6,2930.0,488.33,1055.66,-1000.0,2000.0,0,2018-12-05 17:41:58+00:00,2018-12-11 19:38:15+00:00,2729,6,1.0,2.161775843872431,0.0,3000.0,488.3333333333333,0,0
CustomerId_3387,4,8000.0,2000.0,0.0,2000.0,2000.0,0,2018-12-02 09:59:01+00:00,2018-12-02 10:02:43+00:00,2739,1,4.0,0.0,0.0,0.0,2000.0,0,0
CustomerId_3389,52,83680.0,1609.23,1693.86,-40.0,5000.0,0,2018-11-19 14:23:36+00:00,2019-01-03 18:44:53+00:00,2706,45,1.1555555555555554,1.052590368652964,0.0,5040.0,1609.2307692307693,0,0
CustomerId_3392,1,500.0,500.0,0.0,500.0,500.0,0,2018-12-10 16:06:14+00:00,2018-12-10 16:06:14+00:00,2730,1,1.0,0.0,0.0,0.0,500.0,1,1
CustomerId_3398,16,44880.0,2805.0,2848.77,-60.0,8000.0,0,2018-11-15 13:34:02+00:00,2018-11-20 05:18:13+00:00,2751,4,4.0,1.0156042777127972,0.0,8060.0,2805.0,0,0
CustomerId_3399,2,4000.0,2000.0,0.0,2000.0,2000.0,0,2018-12-27 12:03:40+00:00,2018-12-27 12:05:24+00:00,2714,1,2.0,0.0,0.0,0.0,2000.0,0,0
CustomerId_340,9,7790.0,865.56,953.4,-100.0,2000.0,0,2018-11-17 11:16:56+00:00,2019-01-02 08:21:44+00:00,2708,45,0.2,1.1014834314184072,0.0,2100.0,865.5555555555555,0,0
CustomerId_3400,2,490.0,245.0,360.62,-10.0,500.0,0,2018-11-26 14:21:12+00:00,2018-11-26 14:21:48+00:00,2744,1,2.0,1.4719183613391087,0.0,510.0,245.0,1,1
CustomerId_3403,5,7504.0,1500.8,2397.08,-1000.0,5000.0,0,2018-12-29 13:24:34+00:00,2018-12-30 15:22:43+00:00,2710,1,5.0,1.59720149147308,0.0,6000.0,1500.8,0,0
CustomerId_3404,6,6940.0,1156.67,2143.58,-1000.0,5000.0,0,2018-12-17 10:47:41+00:00,2018-12-19 05:41:44+00:00,2722,1,6.0,1.8532338507497956,0.0,6000.0,1156.6666666666667,0,0
CustomerId_3405,157,195105.0,1242.71,4622.44,-11000.0,41500.0,0,2018-11-17 17:50:42+00:00,2018-12-25 11:27:27+00:00,2716,37,4.243243243243243,3.7196449664687288,0.0,52500.0,1242.7070063694268,0,0
CustomerId_3407,13,28560.0,2196.92,3767.49,-1000.0,10000.0,0,2018-12-24 09:21:11+00:00,2018-12-27 20:21:19+00:00,2713,3,4.333333333333333,1.7148963085979934,0.0,11000.0,2196.923076923077,0,0
CustomerId_3408,6,19000.0,3166.67,7626.71,-5000.0,10000.0,0,2018-12-28 17:09:55+00:00,2018-12-28 17:14:25+00:00,2712,1,6.0,2.408432200889757,0.0,15000.0,3166.6666666666665,0,0
CustomerId_341,14,38112.0,2722.29,7703.33,-5000.0,21000.0,0,2018-11-30 16:25:21+00:00,2018-12-07 18:22:15+00:00,2733,7,2.0,2.82972423847947,0.0,26000.0,2722.285714285714,0,0
CustomerId_3410,6,4900.0,816.67,1732.24,-1000.0,4000.0,0,2018-12-24 05:20:18+00:00,2018-12-28 07:23:55+00:00,2713,4,1.5,2.1211015439270438,0.0,5000.0,816.6666666666666,0,0
CustomerId_3412,6,19000.0,3166.67,7626.71,-5000.0,10000.0,0,2018-12-07 20:27:28+00:00,2018-12-07 20:32:07+00:00,2733,1,6.0,2.408432200889757,0.0,15000.0,3166.6666666666665,0,0
CustomerId_3413,6,10350.0,1725.0,1903.09,-250.0,5000.0,0,2018-11-16 05:36:26+00:00,2018-11-29 05:02:15+00:00,2742,12,0.5,1.103240579070585,0.0,5250.0,1725.0,0,0
CustomerId_3414,1,1000.0,1000.0,0.0,1000.0,1000.0,0,2018-11-23 08:16:18+00:00,2018-11-23 08:16:18+00:00,2748,1,1.0,0.0,0.0,0.0,1000.0,0,0
CustomerId_3416,4,3800.0,950.0,1212.44,-100.0,2000.0,0,2018-11-17 11:09:17+00:00,2018-11-22 04:36:51+00:00,2749,4,1.0,1.2762526302355237,0.0,2100.0,950.0,0,0
CustomerId_3417,5,19000.0,3800.0,6685.81,-5000.0,10000.0,0,2018-12-28 09:38:04+00:00,2018-12-28 09:46:18+00:00,2713,1,5.0,1.7594236837475203,0.0,15000.0,3800.0,0,0
CustomerId_3419,32,76205.0,2381.41,4919.77,-1000.0,20000.0,0,2018-11-17 05:05:17+00:00,2018-12-20 07:26:52+00:00,2721,33,0.9696969696969696,2.065906331935322,0.0,21000.0,2381.40625,0,0
CustomerId_3422,37,56462.2,1526.01,2601.51,-1000.0,10000.0,0,2018-12-01 05:28:57+00:00,2019-01-03 19:10:10+00:00,2706,33,1.121212121212121,1.7047791287705985,0.0,11000.0,1526.005405405405,0,0
CustomerId_3424,2,1000.0,500.0,0.0,500.0,500.0,0,2018-12-13 20:59:40+00:00,2018-12-24 17:57:38+00:00,2716,10,0.2,0.0,0.0,0.0,500.0,0,0
CustomerId_3425,1,1000.0,1000.0,0.0,1000.0,1000.0,0,2018-12-13 11:39:22+00:00,2018-12-13 11:39:22+00:00,2728,1,1.0,0.0,0.0,0.0,1000.0,0,0
CustomerId_3426,1,2000.0,2000.0,0.0,2000.0,2000.0,0,2018-12-15 17:22:55+00:00,2018-12-15 17:22:55+00:00,2725,1,1.0,0.0,0.0,0.0,2000.0,0,0
CustomerId_3427,76,149027.0,1960.88,4412.88,-5000.0,20000.0,0,2018-11-16 17:02:37+00:00,2019-01-03 11:04:47+00:00,2707,47,1.6170212765957446,2.250458976454215,0.0,25000.0,1960.8815789473683,0,0
CustomerId_3428,7,19900.0,2842.86,190.24,2500.0,3000.0,0,2018-11-18 08:21:27+00:00,2018-11-18 08:34:26+00:00,2753,1,7.0,0.0669185256864852,0.0,500.0,2842.8571428571427,0,0
CustomerId_343,5,19000.0,3800.0,6685.81,-5000.0,10000.0,0,2018-12-28 12:57:21+00:00,2018-12-28 12:59:47+00:00,2712,1,5.0,1.7594236837475203,0.0,15000.0,3800.0,0,0
CustomerId_3430,5,30000.0,6000.0,5488.62,-500.0,10000.0,0,2018-12-01 12:12:38+00:00,2018-12-27 20:16:24+00:00,2713,26,0.1923076923076923,0.9147699998475384,0.0,10500.0,6000.0,0,0
CustomerId_3431,2,950.0,475.0,742.46,-50.0,1000.0,0,2018-12-10 18:51:05+00:00,2018-12-10 18:52:21+00:00,2730,1,2.0,1.5630736809198449,0.0,1050.0,475.0,1,1
CustomerId_3432,98,109355.67,1115.87,3679.6,-5000.0,20000.0,0,2018-11-26 03:57:01+00:00,2018-12-16 13:52:17+00:00,2724,20,4.9,3.2975167328653723,0.0,25000.0,1115.8741836734694,0,0
CustomerId_3433,24,37103.1,1545.96,2484.13,-1000.0,10000.0,0,2018-11-17 08:47:23+00:00,2018-12-20 17:02:48+00:00,2720,33,0.7272727272727273,1.6068526989011016,0.0,11000.0,1545.9625,0,0
CustomerId_3434,6,19000.0,3166.67,7626.71,-5000.0,10000.0,0,2018-12-28 11:57:21+00:00,2018-12-28 12:00:52+00:00,2713,1,6.0,2.408432200889757,0.0,15000.0,3166.6666666666665,0,0
CustomerId_3436,7,5244.0,749.14,1311.68,-1000.0,3000.0,0,2018-11-29 10:02:40+00:00,2018-12-06 08:48:33+00:00,2735,6,1.1666666666666667,1.7509143794872597,0.0,4000.0,749.1428571428571,0,0
CustomerId_3437,6,19000.0,3166.67,7626.71,-5000.0,10000.0,0,2018-12-28 19:31:15+00:00,2018-12-28 19:38:39+00:00,2712,1,6.0,2.408432200889757,0.0,15000.0,3166.6666666666665,0,0
CustomerId_3438,17,18540.0,1090.59,1918.93,-1000.0,5000.0,0,2018-11-18 18:51:40+00:00,2018-12-18 17:19:56+00:00,2722,29,0.5862068965517241,1.759533828698655,0.0,6000.0,1090.5882352941176,0,0
CustomerId_3439,20,60000.0,3000.0,6658.43,-5000.0,10700.0,0,2018-11-16 00:19:38+00:00,2018-12-07 18:01:19+00:00,2733,21,0.9523809523809524,2.219476665926841,0.0,15700.0,3000.0,0,0
CustomerId_3441,7,15999.0,2285.57,3965.48,-1000.0,10000.0,0,2018-11-15 17:51:10+00:00,2018-11-29 11:44:51+00:00,2742,13,0.5384615384615384,1.7350070215591704,0.0,11000.0,2285.5714285714284,0,0
CustomerId_3442,72,100631.0,1397.65,1593.89,-350.0,7000.0,0,2018-11-20 03:22:47+00:00,2019-01-03 15:04:07+00:00,2706,44,1.6363636363636365,1.1404071111219496,0.0,7350.0,1397.6527777777778,0,0
CustomerId_3443,3,1980.0,660.0,588.9,-20.0,1000.0,0,2018-11-16 03:50:11+00:00,2018-11-16 08:20:42+00:00,2755,1,3.0,0.8922727259207989,0.0,1020.0,660.0,0,0
CustomerId_3444,29,10941.0,377.28,824.37,-1500.0,2000.0,0,2018-11-15 14:57:35+00:00,2018-12-24 17:54:14+00:00,2716,39,0.7435897435897436,2.1850349814858063,0.0,3500.0,377.2758620689655,0,0
CustomerId_3445,31,16440.0,530.32,556.99,-50.0,2000.0,0,2018-11-29 12:07:50+00:00,2018-12-30 13:22:13+00:00,2710,31,1.0,1.050290388727013,0.0,2050.0,530.3225806451613,0,0
CustomerId_3447,15,32508.0,2167.2,3330.49,-2000.0,10000.0,0,2018-12-15 04:17:04+00:00,2018-12-31 15:40:20+00:00,2709,16,0.9375,1.536770947980449,0.0,12000.0,2167.2,0,0
CustomerId_3448,1,1000.0,1000.0,0.0,1000.0,1000.0,0,2018-12-11 16:15:27+00:00,2018-12-11 16:15:27+00:00,2729,1,1.0,0.0,0.0,0.0,1000.0,0,0
CustomerId_3449,5,425.0,85.0,744.48,-1000.0,1000.0,0,2018-12-21 06:45:36+00:00,2019-01-02 10:18:44+00:00,2708,12,0.4166666666666667,8.758588132251905,0.0,2000.0,85.0,1,1
CustomerId_345,3,1950.0,650.0,606.22,-50.0,1000.0,0,2018-12-03 20:01:12+00:00,2018-12-03 20:03:49+00:00,2737,1,3.0,0.9326461524113135,0.0,1050.0,650.0,0,0
CustomerId_3451,1,10000.0,10000.0,0.0,10000.0,10000.0,0,2018-12-14 14:25:15+00:00,2018-12-14 14:25:15+00:00,2726,1,1.0,0.0,0.0,0.0,10000.0,0,0
CustomerId_3452,93,350508.0,3768.9,6942.76,-5000.0,35000.0,0,2018-11-16 07:55:05+00:00,2019-01-03 08:23:47+00:00,2707,48,1.9375,1.8421183894923936,0.0,40000.0,3768.903225806452,0,0
CustomerId_3453,23,11950.0,519.57,758.99,-50.0,3000.0,0,2018-11-28 11:06:13+00:00,2019-01-01 08:27:42+00:00,2709,33,0.696969696969697,1.4608041236776486,0.0,3050.0,519.5652173913044,0,0
CustomerId_3454,61,201100.0,3296.72,5077.79,-5000.0,11000.0,0,2018-11-16 05:53:14+00:00,2019-01-03 12:59:10+00:00,2706,48,1.2708333333333333,1.5402551622399674,0.0,16000.0,3296.72131147541,0,0
CustomerId_3456,1,1000.0,1000.0,0.0,1000.0,1000.0,0,2018-12-06 06:29:32+00:00,2018-12-06 06:29:32+00:00,2735,1,1.0,0.0,0.0,0.0,1000.0,0,0
